user_id,loan_status,age,bank_cards_count,remote_transaction_months,internet_transaction_avg,financial_transaction_months,financial_transaction_avg_amount,max_loan_amount_180_days,min_loan_amount_180_days,apply_loan_company_number,created_at,updated_at
264,Fully Paid,,8.0,,,,16637.258844331598,15400.0,15400.0,0.0,2015-12-01,Jul-2017
265,Current,,20.0,,,,11063.79,11500.0,11500.0,0.0,2015-12-01,Mar-2019
266,Fully Paid,,23.0,,,,13199.4491234277,12000.0,12000.0,1.0,2015-12-01,Aug-2017
267,Fully Paid,,8.0,,,61.0,14941.4274142154,12000.0,12000.0,1.0,2015-12-01,Jul-2018
268,Fully Paid,,9.0,,,,4522.007838544099,4000.0,4000.0,0.0,2015-12-01,Dec-2017
269,Fully Paid,,3.0,,,4.0,13823.158658576,12650.0,12650.0,0.0,2015-12-01,Jun-2017
270,Fully Paid,,8.0,,,30.0,7703.627872771602,7000.0,7000.0,1.0,2015-12-01,Apr-2017
271,Fully Paid,,6.0,,,22.0,11031.6157784418,10000.0,10000.0,0.0,2015-12-01,Apr-2018
272,Current,,22.0,,,,14922.97,17000.0,17000.0,0.0,2015-12-01,Mar-2019
273,Charged Off,,8.0,,,4.0,25390.62,26500.0,26500.0,0.0,2015-12-01,Sep-2018
274,Fully Paid,,12.0,,,28.0,12153.715682701,10000.0,10000.0,2.0,2015-12-01,Dec-2018
275,Charged Off,,16.0,,,,5880.43,9975.0,9975.0,0.0,2015-12-01,Dec-2016
276,Fully Paid,,10.0,,,61.0,6737.6347101193005,5500.0,5500.0,2.0,2015-12-01,Apr-2018
277,Fully Paid,,19.0,,,7.0,20842.0967898856,15150.0,15150.0,1.0,2015-12-01,Feb-2019
278,Fully Paid,,12.0,,,,44542.704415204505,35000.0,35000.0,0.0,2015-12-01,Dec-2018
279,Current,,15.0,,,,22039.17,25000.0,25000.0,0.0,2015-12-01,Mar-2019
280,Fully Paid,,16.0,,,,10766.576407323,10000.0,10000.0,0.0,2015-12-01,Mar-2017
281,Fully Paid,,9.0,,,18.0,34030.384182183,28000.0,28000.0,0.0,2015-12-01,Dec-2018
282,Fully Paid,,10.0,,,26.0,14200.6124864669,12000.0,12000.0,1.0,2015-12-01,Dec-2018
283,Current,,10.0,,,3.0,18142.81,17650.0,17650.0,3.0,2015-12-01,Mar-2019
284,Charged Off,,21.0,,,4.0,12588.54,28000.0,28000.0,0.0,2015-12-01,May-2017
285,Fully Paid,,15.0,,,,10569.9967170277,9500.0,9500.0,1.0,2015-12-01,Dec-2018
286,Fully Paid,,5.0,,,,12133.3667570402,11200.0,11200.0,0.0,2015-12-01,Oct-2018
287,Fully Paid,,9.0,,,17.0,10691.3321508117,9500.0,9500.0,0.0,2015-12-01,Dec-2018
288,Fully Paid,,13.0,,,,13096.9000002692,12000.0,12000.0,1.0,2015-12-01,Jun-2016
289,Fully Paid,,7.0,,,,7031.189685101,6000.0,6000.0,0.0,2015-12-01,Dec-2018
290,Fully Paid,,9.0,,,,5790.3144666348,5000.0,5000.0,2.0,2015-12-01,Dec-2018
291,Fully Paid,,6.0,,,12.0,31634.6500009511,30000.0,30000.0,0.0,2015-12-01,Sep-2016
292,Fully Paid,,8.0,,,,7988.687221120799,7000.0,7000.0,0.0,2015-12-01,Jul-2017
293,Fully Paid,,10.0,,,16.0,30537.7696479005,24000.0,24000.0,3.0,2015-12-01,Aug-2018
294,Charged Off,,9.0,,,29.0,3502.04,12000.0,12000.0,0.0,2015-12-01,Aug-2016
295,Fully Paid,,9.0,,,,14173.189419155,12000.0,12000.0,1.0,2015-12-01,Dec-2018
296,Fully Paid,,24.0,,,57.0,23649.116361944503,20000.0,20000.0,1.0,2015-12-01,Nov-2018
297,Fully Paid,,9.0,,,24.0,1938.0083077788,1675.0,1675.0,0.0,2015-12-01,Dec-2018
298,Charged Off,,18.0,,,,1375.67,4000.0,4000.0,0.0,2015-12-01,Jul-2016
299,Fully Paid,,21.0,,,,17553.653040138102,16000.0,16000.0,1.0,2015-12-01,Nov-2018
300,Fully Paid,,10.0,,,,40857.3842837357,35000.0,35000.0,0.0,2015-12-01,Feb-2018
301,Fully Paid,,5.0,,,58.0,17725.836789203702,15000.0,15000.0,0.0,2015-12-01,Dec-2018
302,Fully Paid,,11.0,,,,8670.6918691625,8000.0,8000.0,0.0,2015-12-01,Dec-2018
303,Fully Paid,,6.0,,,16.0,1635.6800000274,1500.0,1500.0,2.0,2015-12-01,Aug-2016
304,Fully Paid,,6.0,,,44.0,9031.2071270338,7200.0,7200.0,0.0,2015-12-01,Jan-2019
305,Fully Paid,,10.0,,,82.0,7169.239528523,6000.0,6000.0,0.0,2015-12-01,Dec-2018
306,Fully Paid,,13.0,,,14.0,29072.911504048,24000.0,24000.0,2.0,2015-12-01,Oct-2017
307,Fully Paid,,10.0,,,26.0,7095.9895883886,6000.0,6000.0,0.0,2015-12-01,Dec-2018
308,Current,,7.0,,,23.0,18695.26,21000.0,21000.0,0.0,2015-12-01,Mar-2019
309,Charged Off,,15.0,,,75.0,4042.24,18325.0,18325.0,3.0,2015-12-01,Sep-2016
310,Fully Paid,,7.0,,,12.0,26243.42,24000.0,24000.0,0.0,2015-12-01,Jul-2016
311,Fully Paid,,9.0,,,,14026.1296403617,12225.0,12225.0,0.0,2015-12-01,Jul-2018
312,Charged Off,,13.0,,,,8900.25,18000.0,18000.0,0.0,2015-12-01,Jun-2017
313,Current,,23.0,,,,23717.44,24125.0,24125.0,0.0,2015-12-01,Mar-2019
314,Fully Paid,,16.0,,,43.0,3631.7,3600.0,3600.0,0.0,2015-12-01,Jan-2016
315,Fully Paid,,12.0,,,46.0,8513.1563746856,7000.0,7000.0,1.0,2015-12-01,Dec-2018
316,Charged Off,,13.0,,,,1285.89,10000.0,10000.0,1.0,2015-12-01,Jan-2016
317,Charged Off,,10.0,,,11.0,2963.24,7700.0,7700.0,2.0,2015-12-01,Sep-2016
318,Fully Paid,,22.0,,,23.0,9956.672503998,8975.0,8975.0,1.0,2015-12-01,Dec-2018
319,Fully Paid,,16.0,,,18.0,40149.556469044,35000.0,35000.0,2.0,2015-12-01,Dec-2018
320,Fully Paid,,8.0,,,,20125.83,19200.0,19200.0,1.0,2015-12-01,Jun-2016
321,Current,,7.0,,,33.0,14189.28,18000.0,18000.0,0.0,2015-12-01,Mar-2019
322,Fully Paid,,11.0,,,,32114.47,27900.0,27900.0,0.0,2015-12-01,Nov-2016
323,Charged Off,,7.0,,,23.0,7847.9,12800.0,12800.0,0.0,2015-12-01,Nov-2017
324,Fully Paid,,11.0,,,26.0,25374.2413701922,20000.0,20000.0,0.0,2015-12-01,Jul-2018
325,Fully Paid,,11.0,,,,19150.9339002834,15000.0,15000.0,0.0,2015-12-01,Mar-2018
326,Fully Paid,,11.0,,,,13044.242639433502,10475.0,10475.0,0.0,2015-12-01,Nov-2017
327,Fully Paid,,10.0,,,9.0,17018.5117399844,15000.0,15000.0,0.0,2015-12-01,Nov-2018
328,Current,,20.0,,,,10384.98,11675.0,11675.0,1.0,2015-12-01,Mar-2019
329,Charged Off,,10.0,,,,6700.04,12000.0,12000.0,0.0,2015-12-01,Jun-2017
330,Fully Paid,,32.0,,,,10292.0670660915,9450.0,9450.0,2.0,2015-12-01,May-2017
331,Fully Paid,,11.0,,,49.0,12699.182093673,10900.0,10900.0,1.0,2015-12-01,Aug-2017
332,Current,,21.0,,,,18332.16,20000.0,20000.0,1.0,2015-12-01,Mar-2019
333,Current,,12.0,,,,18001.25,20000.0,20000.0,0.0,2015-12-01,Mar-2019
334,Fully Paid,,4.0,,,,6759.8601720011,6000.0,6000.0,0.0,2015-12-01,Mar-2017
335,Fully Paid,,12.0,,,14.0,33257.870613216,24000.0,24000.0,1.0,2015-12-01,Oct-2018
336,Fully Paid,,9.0,,,34.0,19409.1779520291,15000.0,15000.0,2.0,2015-12-01,Aug-2017
337,Fully Paid,,9.0,,,46.0,20578.5342539186,17075.0,17075.0,0.0,2015-12-01,Dec-2018
338,Fully Paid,,9.0,,,46.0,16013.9229011214,11200.0,11200.0,0.0,2015-12-01,Oct-2018
339,Fully Paid,,19.0,,,,11817.5000033198,11200.0,11200.0,1.0,2015-12-01,May-2016
340,Fully Paid,,9.0,,,,38534.2420515106,35000.0,35000.0,0.0,2015-12-01,Aug-2017
341,Current,,12.0,,,8.0,29932.01,32000.0,32000.0,0.0,2015-12-01,Mar-2019
342,Fully Paid,,11.0,,,,6359.031726165699,5000.0,5000.0,0.0,2015-12-01,Jul-2018
343,Fully Paid,,4.0,,,,4588.500423388,4000.0,4000.0,0.0,2015-12-01,Dec-2018
344,Fully Paid,,10.0,,,,33916.800807841,28000.0,28000.0,1.0,2015-12-01,Oct-2018
345,Fully Paid,,26.0,,,,10831.3460181241,9100.0,9100.0,2.0,2015-12-01,Apr-2018
346,Current,,15.0,,,37.0,14401.08,16000.0,16000.0,0.0,2015-12-01,Mar-2019
347,Fully Paid,,17.0,,,32.0,31334.433819828,28000.0,28000.0,0.0,2015-12-01,Aug-2018
348,Fully Paid,,7.0,,,,14062.451278547,12000.0,12000.0,0.0,2015-12-01,Dec-2018
349,Current,,28.0,,,,31659.74,32000.0,32000.0,0.0,2015-12-01,Mar-2019
350,Fully Paid,,4.0,,,48.0,10271.397515802,9000.0,9000.0,0.0,2015-12-01,Jan-2018
351,Fully Paid,,8.0,,,36.0,20619.5597531658,18000.0,18000.0,0.0,2015-12-01,Jul-2017
352,Fully Paid,,7.0,,,,5424.3353194573,5000.0,5000.0,0.0,2015-12-01,Dec-2018
353,Fully Paid,,9.0,,,,19821.8323727548,16000.0,16000.0,1.0,2015-12-01,Nov-2018
354,Fully Paid,,10.0,,,85.0,11171.0519099495,10000.0,10000.0,0.0,2015-12-01,Mar-2018
355,Charged Off,,16.0,,,,11984.74,14000.0,14000.0,1.0,2015-12-01,Feb-2018
356,Fully Paid,,6.0,,,,31236.5616401071,28000.0,28000.0,1.0,2015-12-01,Dec-2018
357,Fully Paid,,8.0,,,23.0,10044.628228274,8500.0,8500.0,0.0,2015-12-01,Dec-2018
358,Fully Paid,,7.0,,,79.0,9060.2855384939,8000.0,8000.0,1.0,2015-12-01,Mar-2018
359,Fully Paid,,7.0,,,43.0,14112.1058186008,12000.0,12000.0,0.0,2015-12-01,Dec-2018
360,Current,,12.0,,,19.0,14676.17,16000.0,16000.0,0.0,2015-12-01,Mar-2019
361,Fully Paid,,25.0,,,,27750.541204896093,24125.0,24125.0,0.0,2015-12-01,Dec-2018
362,Current,,10.0,,,,25643.45,25650.0,25650.0,0.0,2015-12-01,Mar-2019
363,Current,,16.0,,,48.0,29591.51,30000.0,30000.0,0.0,2015-12-01,Mar-2019
364,Fully Paid,,26.0,,,,13868.2414178264,12800.0,12800.0,1.0,2015-12-01,Nov-2018
365,Fully Paid,,10.0,,,,27926.7253066196,25000.0,25000.0,0.0,2015-12-01,Dec-2018
366,Fully Paid,,14.0,,,6.0,3626.428798213,3000.0,3000.0,0.0,2015-12-01,Oct-2018
367,Fully Paid,,12.0,,,,6052.247976128299,4850.0,4850.0,2.0,2015-12-01,Aug-2018
368,Charged Off,,9.0,,,,12670.33,22000.0,22000.0,0.0,2015-12-01,Jan-2018
369,Current,,11.0,,,,19783.99,24000.0,24000.0,0.0,2015-12-01,Mar-2019
370,Fully Paid,,16.0,,,42.0,27743.4857579087,25600.0,25600.0,0.0,2015-12-01,Nov-2018
371,Fully Paid,,22.0,,,,8998.8603862263,8000.0,8000.0,1.0,2015-12-01,Dec-2018
372,Fully Paid,,9.0,,,,15195.0973545037,12800.0,12800.0,0.0,2015-12-01,Aug-2018
373,Fully Paid,,9.0,,,24.0,11694.1507566685,11000.0,11000.0,0.0,2015-12-01,Jun-2017
374,Fully Paid,,11.0,,,47.0,10029.77,9600.0,9600.0,0.0,2015-12-01,Jul-2016
375,Fully Paid,,7.0,,,37.0,8436.600047375401,7000.0,7000.0,0.0,2015-12-01,Dec-2018
376,Fully Paid,,12.0,,,,24242.41420467,21000.0,21000.0,0.0,2015-12-01,Nov-2017
377,Fully Paid,,9.0,,,,17793.7520871774,16000.0,16000.0,0.0,2015-11-01,Oct-2017
378,Current,,10.0,,,3.0,13353.54,15000.0,15000.0,0.0,2015-11-01,Feb-2019
379,Fully Paid,,8.0,,,12.0,19155.458756923603,14800.0,14800.0,0.0,2015-12-01,Feb-2019
380,Charged Off,,6.0,,,,8249.99,12000.0,12000.0,0.0,2015-12-01,Sep-2017
381,Current,,5.0,,,,26978.7,30000.0,30000.0,0.0,2015-12-01,Mar-2019
382,Charged Off,,15.0,,,11.0,9151.22,18000.0,18000.0,0.0,2015-12-01,Jan-2018
383,Fully Paid,,5.0,,,,16105.103833976498,12750.0,12750.0,0.0,2015-12-01,Feb-2019
384,Fully Paid,,15.0,,,,30347.401541914,28000.0,28000.0,0.0,2015-12-01,Dec-2018
385,Fully Paid,,5.0,,,,22876.390193901803,20000.0,20000.0,0.0,2015-12-01,Oct-2018
386,Fully Paid,,16.0,,,22.0,13143.6091447129,11000.0,11000.0,0.0,2015-12-01,Dec-2018
387,Fully Paid,,9.0,,,21.0,2157.8008264391,2000.0,2000.0,0.0,2015-12-01,Apr-2017
388,Fully Paid,,4.0,,,30.0,10672.753533811,8500.0,8500.0,0.0,2015-12-01,Jan-2019
389,Current,,5.0,,,56.0,9377.14,10000.0,10000.0,0.0,2015-12-01,Mar-2019
390,Current,,8.0,,,40.0,19786.19,19825.0,19825.0,0.0,2015-12-01,Mar-2019
391,Fully Paid,,12.0,,,,13765.563858292,12000.0,12000.0,0.0,2015-11-01,Dec-2018
392,Fully Paid,,6.0,,,,16290.5779418357,15325.0,15325.0,0.0,2015-12-01,Dec-2016
393,Fully Paid,,6.0,,,,23870.7331488977,20000.0,20000.0,0.0,2015-11-01,Mar-2019
394,Fully Paid,,12.0,,,12.0,5457.9165246714,5000.0,5000.0,0.0,2015-12-01,Feb-2017
395,Fully Paid,,14.0,,,,26484.7194457336,24000.0,24000.0,1.0,2015-12-01,Apr-2018
396,Fully Paid,,10.0,,,,12297.687698413898,11000.0,11000.0,1.0,2015-12-01,Nov-2018
397,Charged Off,,8.0,,,6.0,2846.22,5000.0,5000.0,3.0,2015-12-01,May-2017
398,Fully Paid,,20.0,,,35.0,39078.5894499042,32000.0,32000.0,0.0,2015-12-01,Jul-2018
399,Fully Paid,,28.0,,,,39672.4768864,35000.0,35000.0,0.0,2015-12-01,Dec-2018
400,Fully Paid,,11.0,,,,10838.354836394,10000.0,10000.0,0.0,2015-12-01,Dec-2018
401,Fully Paid,,7.0,,,,30139.4723849028,28000.0,28000.0,0.0,2015-12-01,Dec-2017
402,Fully Paid,,6.0,,,,6953.7758574263,5700.0,5700.0,1.0,2015-12-01,Aug-2017
403,Fully Paid,,10.0,,,,5259.3,5000.0,5000.0,0.0,2015-11-01,Sep-2016
404,Fully Paid,,8.0,,,,6533.417420706,6000.0,6000.0,0.0,2015-12-01,Jul-2017
405,Charged Off,,9.0,,,,20060.43,21000.0,21000.0,1.0,2015-11-01,Jul-2018
406,Fully Paid,,14.0,,,17.0,11339.644824684,10000.0,10000.0,0.0,2015-12-01,Dec-2018
407,Current,,9.0,,,56.0,9771.24,10000.0,10000.0,1.0,2015-12-01,Mar-2019
408,Fully Paid,,10.0,,,32.0,4286.0525311540005,3500.0,3500.0,2.0,2015-12-01,Sep-2017
409,Current,,18.0,,,11.0,17128.83,20800.0,20800.0,1.0,2015-12-01,Mar-2019
410,Fully Paid,,4.0,,,,17741.371064296,15000.0,15000.0,0.0,2015-12-01,Dec-2018
411,Fully Paid,,9.0,,,27.0,26472.52,26125.0,26125.0,0.0,2015-11-01,Dec-2015
412,Fully Paid,,37.0,,,12.0,31216.9284301778,28000.0,28000.0,1.0,2015-12-01,Sep-2018
413,Fully Paid,,5.0,,,26.0,9195.3988864434,8000.0,8000.0,1.0,2015-11-01,Nov-2017
414,Fully Paid,,9.0,,,,38023.62,35000.0,35000.0,1.0,2015-11-01,May-2016
415,Current,,8.0,,,14.0,16821.47,18000.0,18000.0,0.0,2015-12-01,Mar-2019
416,Charged Off,,19.0,,,,22879.59,30000.0,30000.0,2.0,2015-12-01,Aug-2017
417,Current,,17.0,,,50.0,10336.21,12000.0,12000.0,0.0,2015-11-01,Mar-2019
418,Charged Off,,19.0,,,,7010.21,7200.0,7200.0,0.0,2015-11-01,Jul-2018
419,Charged Off,,10.0,,,,6643.21,12000.0,12000.0,2.0,2015-11-01,Dec-2017
420,Fully Paid,,9.0,,,,2137.25,2000.0,2000.0,0.0,2015-11-01,Nov-2016
421,Charged Off,,15.0,,,,5006.43,7650.0,7650.0,1.0,2015-12-01,May-2017
422,Fully Paid,,17.0,,,6.0,13759.443858292,12000.0,12000.0,1.0,2015-11-01,Nov-2018
423,Fully Paid,,8.0,,,,1913.386898558,1600.0,1600.0,0.0,2015-11-01,Dec-2018
424,Current,,17.0,,,78.0,18001.25,20000.0,20000.0,1.0,2015-11-01,Feb-2019
425,Fully Paid,,36.0,,,53.0,2527.6781143582,2000.0,2000.0,3.0,2015-11-01,Oct-2017
426,Fully Paid,,11.0,,,37.0,11471.313646595,10000.0,10000.0,0.0,2015-12-01,Dec-2018
427,Fully Paid,,13.0,,,74.0,36158.6594847639,30000.0,30000.0,0.0,2015-11-01,Jan-2019
428,Charged Off,,4.0,,,4.0,478.48,3325.0,3325.0,1.0,2015-11-01,Apr-2016
429,Fully Paid,,11.0,,,18.0,2247.73,2200.0,2200.0,0.0,2015-11-01,Jan-2016
430,Fully Paid,,15.0,,,,8768.346007696,7250.0,7250.0,0.0,2015-11-01,Oct-2018
431,Charged Off,,30.0,,,,10138.65,10000.0,10000.0,2.0,2015-11-01,May-2017
432,Fully Paid,,6.0,,,32.0,23357.086543293903,20400.0,20400.0,0.0,2015-11-01,Aug-2018
433,Fully Paid,,9.0,,,,7140.7584530842005,6000.0,6000.0,0.0,2015-12-01,Jun-2018
434,Current,,10.0,,,55.0,13916.96,15125.0,15125.0,0.0,2015-12-01,Mar-2019
435,Fully Paid,,10.0,,,16.0,30973.64,24700.0,24700.0,1.0,2015-12-01,Nov-2018
436,Fully Paid,,11.0,,,3.0,39389.221994109,35000.0,35000.0,0.0,2015-11-01,Nov-2018
437,Fully Paid,,27.0,,,,6976.3740512036,6000.0,6000.0,0.0,2015-11-01,Dec-2017
438,Fully Paid,,15.0,,,,32734.9394230518,26500.0,26500.0,2.0,2015-12-01,Nov-2017
439,Fully Paid,,6.0,,,22.0,23842.165770958,20000.0,20000.0,0.0,2015-11-01,Aug-2018
440,Fully Paid,,13.0,,,0.0,22145.590356965,20000.0,20000.0,0.0,2015-11-01,Nov-2018
441,Fully Paid,,9.0,,,,30178.5331528766,27200.0,27200.0,0.0,2015-12-01,Jan-2017
442,Charged Off,,12.0,,,,8049.57,8650.0,8650.0,2.0,2015-12-01,Jan-2018
443,Charged Off,,8.0,,,11.0,13261.83,19250.0,19250.0,1.0,2015-11-01,Sep-2016
444,Current,,7.0,,,,24267.02,22000.0,22000.0,1.0,2015-12-01,Mar-2019
445,Fully Paid,,7.0,,,,26687.672082383506,24000.0,24000.0,1.0,2015-11-01,Jun-2017
446,Fully Paid,,4.0,,,,30503.9136487463,25000.0,25000.0,2.0,2015-12-01,Dec-2018
447,Fully Paid,,3.0,,,,11213.070408463402,10000.0,10000.0,3.0,2015-11-01,Mar-2018
448,Charged Off,,11.0,,,,12535.42,12000.0,12000.0,2.0,2015-11-01,Jul-2018
449,Charged Off,,10.0,,,19.0,13642.35,28000.0,28000.0,0.0,2015-11-01,Jun-2017
450,Fully Paid,,12.0,,,,3442.5508244456,3000.0,3000.0,0.0,2015-11-01,Nov-2018
451,Current,,10.0,,,15.0,10957.21,12000.0,12000.0,0.0,2015-11-01,Mar-2019
452,Fully Paid,,16.0,,,10.0,29891.1220296565,25000.0,25000.0,0.0,2015-11-01,Aug-2017
453,Charged Off,,2.0,,,,28431.89,35000.0,35000.0,0.0,2015-11-01,Dec-2018
454,Current,,14.0,,,40.0,18210.94,18000.0,18000.0,0.0,2015-11-01,Mar-2019
455,Fully Paid,,17.0,,,,42482.0124548365,35000.0,35000.0,0.0,2015-11-01,Jan-2018
456,Fully Paid,,8.0,,,27.0,9886.8995991217,8400.0,8400.0,0.0,2015-11-01,Nov-2018
457,Charged Off,,14.0,,,9.0,2840.52,11200.0,11200.0,2.0,2015-11-01,Jul-2016
458,Current,,9.0,,,42.0,14956.29,16800.0,16800.0,0.0,2015-11-01,Feb-2019
459,Fully Paid,,13.0,,,,23300.03,21000.0,21000.0,1.0,2015-11-01,Jun-2016
460,Fully Paid,,9.0,,,43.0,21995.7742556931,15600.0,15600.0,1.0,2015-11-01,Oct-2018
461,Fully Paid,,14.0,,,13.0,2673.8923011831,2100.0,2100.0,0.0,2015-11-01,Nov-2018
462,Fully Paid,,7.0,,,,8990.84,8275.0,8275.0,0.0,2015-12-01,Jun-2016
463,Fully Paid,,12.0,,,60.0,2445.425277183,2000.0,2000.0,4.0,2015-11-01,Nov-2018
464,Current,,8.0,,,12.0,29540.9,32000.0,32000.0,0.0,2015-11-01,Mar-2019
465,Fully Paid,,8.0,,,,5649.812166420998,5000.0,5000.0,0.0,2015-11-01,Nov-2018
466,Current,,8.0,,,47.0,13710.38,16000.0,16000.0,0.0,2015-11-01,Feb-2019
467,Charged Off,,12.0,,,,7213.19,21000.0,21000.0,1.0,2015-11-01,Oct-2016
468,Fully Paid,,5.0,,,,28216.7808692214,25000.0,25000.0,0.0,2015-11-01,Nov-2016
469,Fully Paid,,6.0,,,,22748.8295121969,20000.0,20000.0,4.0,2015-11-01,Jun-2017
470,Fully Paid,,6.0,,,,8758.8576994652,8000.0,8000.0,0.0,2015-11-01,Jul-2018
471,Fully Paid,,10.0,,,65.0,12736.0799418365,12000.0,12000.0,0.0,2015-11-01,Jan-2017
472,Fully Paid,,19.0,,,,43119.3807758454,35000.0,35000.0,3.0,2015-11-01,Aug-2017
473,Fully Paid,,22.0,,,19.0,20932.9540091694,17275.0,17275.0,1.0,2015-11-01,Mar-2017
474,Charged Off,,5.0,,,28.0,7519.26,12250.0,12250.0,2.0,2015-11-01,Mar-2017
475,Fully Paid,,8.0,,,32.0,13236.1600016287,12175.0,12175.0,1.0,2015-11-01,May-2016
476,Fully Paid,,11.0,,,6.0,41530.6697926998,35000.0,35000.0,0.0,2015-12-01,Jan-2018
477,Fully Paid,,7.0,,,29.0,16818.5038472921,12000.0,12000.0,1.0,2015-11-01,Jun-2017
478,Charged Off,,9.0,,,11.0,3063.9,4000.0,4000.0,1.0,2015-11-01,Sep-2017
479,Fully Paid,,14.0,,,,11952.3033361157,10000.0,10000.0,0.0,2015-12-01,Dec-2018
480,Fully Paid,,8.0,,,,15530.0100124369,12000.0,12000.0,0.0,2015-11-01,Jan-2018
481,Fully Paid,,11.0,,,19.0,13518.0185864991,12000.0,12000.0,1.0,2015-12-01,Dec-2018
482,Fully Paid,,12.0,,,,10691.1377426768,9000.0,9000.0,0.0,2015-11-01,Dec-2018
483,Current,,16.0,,,63.0,26373.86,30000.0,30000.0,0.0,2015-11-01,Mar-2019
484,Fully Paid,,22.0,,,9.0,34745.817908295,30825.0,30825.0,0.0,2015-11-01,Jan-2017
485,Fully Paid,,7.0,,,,4340.84,3950.0,3950.0,0.0,2015-11-01,Sep-2016
486,Fully Paid,,11.0,,,,10534.1916013804,10000.0,10000.0,0.0,2015-11-01,Sep-2016
487,Fully Paid,,7.0,,,,12528.553112378,10000.0,10000.0,0.0,2015-11-01,Jun-2017
488,Fully Paid,,7.0,,,,4616.6,4400.0,4400.0,1.0,2015-11-01,Mar-2016
489,Fully Paid,,23.0,,,64.0,54650.558692900304,35000.0,35000.0,1.0,2015-11-01,May-2018
490,Fully Paid,,29.0,,,,41377.4839834736,35000.0,35000.0,3.0,2015-11-01,May-2017
491,Fully Paid,,14.0,,,35.0,13918.9699134477,12000.0,12000.0,0.0,2015-11-01,Sep-2018
492,Fully Paid,,7.0,,,,6658.9531313946,6000.0,6000.0,0.0,2015-11-01,May-2017
493,Charged Off,,7.0,,,45.0,3983.44,4000.0,4000.0,0.0,2015-11-01,May-2018
494,Current,,11.0,,,14.0,20727.3,20000.0,20000.0,0.0,2015-11-01,Mar-2019
495,Fully Paid,,20.0,,,7.0,22681.7635899927,20000.0,20000.0,1.0,2015-11-01,Mar-2018
496,Fully Paid,,9.0,,,,5125.82,5000.0,5000.0,2.0,2015-11-01,Feb-2016
497,Charged Off,,15.0,,,,5111.11,12000.0,12000.0,1.0,2015-11-01,Oct-2016
498,Current,,7.0,,,,12969.21,12000.0,12000.0,1.0,2015-11-01,Mar-2019
499,Fully Paid,,6.0,,,25.0,16162.1688617697,15000.0,15000.0,0.0,2015-11-01,Mar-2017
500,Fully Paid,,20.0,,,51.0,13004.7724618874,12000.0,12000.0,1.0,2015-11-01,Nov-2018
501,Fully Paid,,17.0,,,56.0,11130.6988578983,10000.0,10000.0,0.0,2015-11-01,Nov-2018
502,Fully Paid,,5.0,,,13.0,8126.253354906,7000.0,7000.0,0.0,2015-11-01,Nov-2018
503,Fully Paid,,11.0,,,,8638.357558824,7500.0,7500.0,1.0,2015-11-01,May-2017
504,Fully Paid,,17.0,,,,32850.76,28000.0,28000.0,1.0,2015-11-01,Oct-2016
505,Current,,12.0,,,19.0,12987.82,14425.0,14425.0,0.0,2015-11-01,Mar-2019
506,Fully Paid,,7.0,,,70.0,8762.964705139,8000.0,8000.0,0.0,2015-11-01,Feb-2017
507,Fully Paid,,13.0,,,22.0,4742.716410753,4000.0,4000.0,5.0,2015-11-01,Nov-2018
508,Fully Paid,,8.0,,,48.0,12618.070287582,10000.0,10000.0,1.0,2015-11-01,Mar-2018
509,Fully Paid,,11.0,,,,20230.2948850597,18000.0,18000.0,0.0,2015-11-01,Jul-2018
510,Fully Paid,,8.0,,,59.0,9822.456419891,8500.0,8500.0,1.0,2015-11-01,May-2018
511,Fully Paid,,10.0,,,10.0,9778.4492166447,8400.0,8400.0,0.0,2015-11-01,Dec-2018
512,Fully Paid,,11.0,,,20.0,9728.1447063276,8075.0,8075.0,0.0,2015-11-01,Dec-2018
513,Fully Paid,,4.0,,,,11051.438460922,10000.0,10000.0,0.0,2015-11-01,Jan-2018
514,Fully Paid,,9.0,,,,16661.1360252114,13225.0,13225.0,0.0,2015-11-01,Mar-2018
515,Current,,7.0,,,,12388.72,11725.0,11725.0,0.0,2015-11-01,Mar-2019
516,Current,,12.0,,,62.0,18759.96,20000.0,20000.0,0.0,2015-11-01,Mar-2019
517,Charged Off,,15.0,,,4.0,11606.24,15000.0,15000.0,2.0,2015-12-01,Dec-2017
518,Fully Paid,,7.0,,,78.0,6515.9342468405,6000.0,6000.0,1.0,2015-11-01,Jun-2017
519,Current,,24.0,,,,20366.16,24000.0,24000.0,1.0,2015-11-01,Mar-2019
520,Fully Paid,,21.0,,,34.0,18046.567263458703,14275.0,14275.0,1.0,2015-11-01,May-2018
521,Fully Paid,,9.0,,,32.0,44990.395218566,35000.0,35000.0,0.0,2015-12-01,Jul-2018
522,Fully Paid,,11.0,,,,10354.2644496022,9500.0,9500.0,1.0,2015-11-01,Nov-2016
523,Fully Paid,,6.0,,,6.0,26222.5099511346,22000.0,22000.0,0.0,2015-11-01,Feb-2019
524,Fully Paid,,9.0,,,,26254.2498067308,22375.0,22375.0,0.0,2015-11-01,Mar-2018
525,Fully Paid,,8.0,,,,22612.925123435,20000.0,20000.0,0.0,2015-11-01,Nov-2018
526,Fully Paid,,4.0,,,,8981.2994549513,8000.0,8000.0,0.0,2015-11-01,Oct-2018
527,Current,,4.0,,,15.0,12809.38,14000.0,14000.0,0.0,2015-11-01,Mar-2019
