user_id,loan_status,real_name_verified,age,is_student,is_blacklisted,is_unhealthy_4g_user,network_age_months,last_payment_months_ago,last_payment_amount,avg_monthly_spending_6_months,current_bill_total,current_account_balance,has_outstanding_payment,call_fee_sensitivity,contacts_this_month,is_frequent_mall_visitor,avg_mall_visits_3_months,visited_fuzhou_cangshan_wanda,visited_fuzhou_sam_club,watched_movie,visited_scenic_spot,used_sports_facility,online_shopping_app_usage,logistics_app_usage,finance_app_usage,video_app_usage,airplane_app_usage,train_app_usage,travel_info_app_usage,credit_score,created_at,updated_at
157,Fully Paid,False,,False,True,False,,9.0,1.85,647.37,21000.0,86943.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Aug-2017
158,Fully Paid,False,,False,True,False,1.0,11.0,15805.0,587.95,25000.0,14596.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,695.0,2015-12-01,May-2018
159,Charged Off,False,,False,False,False,,28.0,545.0,545.0,20575.0,134424.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2015-12-01,Aug-2017
160,Fully Paid,False,,False,False,False,1.0,,10546.67,457.31,19050.0,410909.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,695.0,2015-12-01,Oct-2018
161,Fully Paid,True,,False,True,False,,20.0,229.45,229.53,7200.0,265100.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Dec-2018
162,Fully Paid,False,,False,True,False,,14.0,3117.15,159.4,5000.0,18985.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Apr-2017
163,Charged Off,False,,False,True,False,,14.0,385.86,385.86,12000.0,25299.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,695.0,2015-12-01,Dec-2016
164,Fully Paid,False,,False,False,False,,,1.92,328.43,10000.0,38999.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Jan-2019
165,Fully Paid,False,,False,False,False,,36.0,2216.39,116.55,3450.0,248663.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,695.0,2015-12-01,Apr-2017
166,Fully Paid,False,,False,False,False,3.0,,738.09,49.83,1475.0,23262.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,805.0,2015-12-01,Aug-2016
167,Charged Off,False,,False,False,False,4.0,47.0,214.43,214.43,6150.0,165663.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2015-12-01,Jan-2017
168,Fully Paid,False,,False,False,False,,,3430.94,227.98,7000.0,24326.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Sep-2017
169,Charged Off,False,,False,False,False,1.0,34.0,450.0,597.78,18000.0,183428.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,750.0,2015-12-01,Aug-2018
170,Fully Paid,True,,False,False,False,7.0,,1243.78,60.3,1800.0,146502.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2015-12-01,Feb-2017
171,Fully Paid,False,,False,True,False,,19.0,1218.17,125.15,4000.0,143643.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,745.0,2015-12-01,Mar-2018
172,Fully Paid,True,,False,False,False,,,7238.12,239.1,7500.0,7716.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,695.0,2015-12-01,Mar-2016
173,Fully Paid,False,,False,False,False,3.0,,12442.55,541.05,24000.0,266992.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Nov-2018
174,Current,False,,False,False,False,,,246.12,246.12,10000.0,33846.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2015-12-01,Feb-2019
175,Charged Off,False,,False,False,False,,77.0,200.99,200.99,6000.0,22702.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,670.0,2015-12-01,Feb-2018
176,Current,False,,False,False,False,2.0,39.0,249.59,249.59,10925.0,35109.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2015-12-01,Mar-2019
177,Fully Paid,False,,False,False,False,,,331.89,332.1,10000.0,30704.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,Dec-2018
178,Fully Paid,False,,False,False,False,,63.0,5228.8,602.95,18000.0,61122.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2015-12-01,Apr-2018
179,Fully Paid,False,,False,False,False,8.0,,16305.87,503.21,20000.0,224480.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Jun-2017
180,Charged Off,False,,False,False,False,,81.0,656.86,656.86,20000.0,93099.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,Jun-2018
181,Fully Paid,False,,False,False,False,,,560.58,670.81,22275.0,285125.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,760.0,2015-12-01,Dec-2018
182,Fully Paid,False,,False,False,False,,33.0,7332.81,318.79,10000.0,360918.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2015-12-01,Jan-2017
183,Fully Paid,False,,False,False,False,1.0,26.0,20596.79,907.42,26675.0,21683.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,725.0,2015-12-01,Nov-2016
184,Fully Paid,False,,False,False,False,2.0,49.0,1846.3,308.27,10000.0,113757.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,765.0,2015-12-01,Feb-2018
185,Charged Off,False,,False,False,False,3.0,,380.92,380.92,10925.0,52838.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,685.0,2015-12-01,Apr-2017
186,Charged Off,True,,False,False,False,,26.0,344.12,344.12,10000.0,57469.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2015-12-01,Nov-2016
187,Fully Paid,False,,False,True,False,,12.0,630.21,630.24,20000.0,238617.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Dec-2018
188,Fully Paid,False,,False,False,False,5.0,,3300.16,150.58,5000.0,37717.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2015-12-01,Feb-2017
189,Fully Paid,False,,False,False,False,4.0,,8274.95,481.84,16000.0,494864.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,760.0,2015-12-01,Jun-2017
190,Charged Off,False,,False,False,False,7.0,,277.18,277.18,12000.0,81107.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2015-12-01,Sep-2017
191,Fully Paid,True,,False,False,False,9.0,,2880.84,162.85,5000.0,94991.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,755.0,2015-12-01,Jun-2017
192,Fully Paid,False,,False,True,False,2.0,9.0,2583.96,375.43,12000.0,214814.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Jun-2018
193,Fully Paid,False,,False,True,False,3.0,5.0,14152.59,1149.51,35000.0,94775.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,Dec-2017
194,Fully Paid,False,,False,False,False,,76.0,369.75,369.93,12000.0,78359.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2015-12-01,Dec-2018
195,Charged Off,False,,False,False,False,,41.0,371.96,371.96,12000.0,109532.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Jan-2018
196,Charged Off,True,,False,False,False,6.0,24.0,330.88,315.12,10000.0,90797.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,740.0,2015-12-01,Oct-2016
197,Fully Paid,False,,False,False,False,7.0,,19828.36,825.87,24000.0,45453.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2015-12-01,Sep-2016
198,Current,True,,False,False,False,2.0,62.0,346.47,346.47,15000.0,8191.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Mar-2019
199,Current,True,,False,False,False,3.0,52.0,292.54,292.54,11400.0,26284.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2015-12-01,Mar-2019
200,Fully Paid,False,,False,False,False,,41.0,366.35,366.37,12000.0,226307.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2015-12-01,Dec-2018
201,Fully Paid,True,,False,True,False,,23.0,309.61,309.97,10000.0,404828.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,695.0,2015-12-01,Dec-2018
202,Current,False,,False,False,False,,43.0,603.78,603.78,28000.0,381899.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2015-12-01,Mar-2019
203,Fully Paid,True,,False,True,False,7.0,10.0,6273.63,394.12,12000.0,320412.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Sep-2017
204,Fully Paid,False,,False,False,False,,,6410.12,813.1,27000.0,181692.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,795.0,2015-12-01,May-2018
205,Fully Paid,False,,False,False,False,7.0,,6462.03,488.53,15000.0,278386.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2015-12-01,Nov-2017
206,Fully Paid,True,,False,True,False,,6.0,35.39,35.43,1000.0,60407.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Dec-2018
207,Fully Paid,False,,False,False,False,,,270.06,270.25,8000.0,128675.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2015-12-01,Dec-2018
208,Fully Paid,False,,False,False,False,,75.0,2273.21,302.56,12025.0,239944.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2015-12-01,Feb-2017
209,Fully Paid,False,,False,False,False,,,18894.03,641.24,18850.0,25886.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2015-12-01,Dec-2015
210,Charged Off,True,,False,False,False,,53.0,808.95,808.95,24150.0,123073.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,695.0,2015-12-01,Jun-2017
211,Fully Paid,False,,False,True,False,5.0,20.0,6029.32,254.58,7600.0,24169.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Oct-2016
212,Charged Off,False,,False,True,False,8.0,10.0,521.1,521.1,16000.0,58146.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2015-12-01,Feb-2017
213,Fully Paid,False,,False,True,False,,2.0,188.74,189.08,6000.0,33554.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,660.0,2015-12-01,Dec-2018
214,Fully Paid,True,,False,False,False,,,24525.87,603.85,24000.0,39451.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2015-12-01,Jan-2016
215,Charged Off,True,,False,False,False,,,360.09,360.09,15000.0,243359.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2015-12-01,Dec-2016
216,Fully Paid,True,,False,False,False,1.0,,3266.35,281.58,9000.0,19854.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2015-12-01,Jan-2018
217,Fully Paid,False,,False,False,False,8.0,44.0,6086.78,286.92,9000.0,497252.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Feb-2017
218,Charged Off,True,,False,False,False,,,340.18,340.18,10000.0,140635.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,660.0,2015-12-01,Jun-2018
219,Fully Paid,False,,False,True,False,9.0,16.0,9921.85,455.96,14000.0,324351.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2015-12-01,Jan-2017
220,Fully Paid,False,,False,False,False,,,7229.23,376.44,12500.0,43325.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,790.0,2015-12-01,May-2017
221,Fully Paid,False,,False,False,False,8.0,,1047.47,212.58,6000.0,30247.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Aug-2018
222,Fully Paid,False,,False,True,False,,17.0,33404.67,907.73,35000.0,332662.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,Aug-2016
223,Fully Paid,False,,False,False,False,8.0,28.0,5243.34,203.36,6500.0,259127.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2015-12-01,Sep-2016
224,Fully Paid,False,,False,False,False,,,12666.52,602.3,20000.0,24327.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,750.0,2015-12-01,Mar-2017
225,Fully Paid,True,,False,False,False,8.0,,3806.26,162.85,5000.0,388241.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,Nov-2016
226,Charged Off,False,,False,False,False,8.0,35.0,127.52,127.52,4000.0,158861.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Oct-2017
227,Fully Paid,True,,False,False,False,,46.0,458.91,459.06,14400.0,48319.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2015-12-01,Dec-2018
228,Fully Paid,False,,False,False,False,8.0,,6404.05,263.3,11525.0,29160.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,695.0,2015-12-01,Oct-2018
229,Fully Paid,False,,False,True,False,3.0,17.0,411.55,411.58,12800.0,49818.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Dec-2018
230,Fully Paid,False,,False,False,False,2.0,52.0,8079.49,252.1,8000.0,96282.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2015-12-01,Jan-2016
231,Current,True,,False,False,False,,,369.57,369.57,16000.0,17539.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Mar-2019
232,Fully Paid,True,,False,False,False,,47.0,199.1,137.65,4000.0,5294.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2015-12-01,Oct-2018
233,Fully Paid,True,,False,True,False,,9.0,19120.98,810.74,24000.0,245816.0,False,,5.0,False,,False,False,False,False,False,,,,,,,,670.0,2015-12-01,Nov-2016
234,Fully Paid,False,,False,False,False,,,11325.23,400.31,18000.0,166166.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2015-12-01,Apr-2018
235,Charged Off,True,,False,False,False,,39.0,469.28,469.28,16650.0,54758.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2015-12-01,Jul-2016
236,Fully Paid,False,,False,False,False,4.0,,157.55,157.56,5000.0,8496.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,Dec-2018
237,Fully Paid,True,,False,False,False,1.0,48.0,7.5,656.86,20000.0,41111.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,705.0,2015-12-01,Jan-2019
238,Fully Paid,True,,False,False,False,,,101.74,101.92,2800.0,54420.0,False,,4.0,False,,False,False,False,False,False,,,,,,,,660.0,2015-12-01,Dec-2018
239,Fully Paid,False,,False,True,False,2.0,20.0,9616.7,225.44,10000.0,67619.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2015-12-01,May-2016
240,Fully Paid,False,,False,False,False,,31.0,12324.61,610.62,20000.0,624937.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,760.0,2015-12-01,Jan-2017
241,Charged Off,True,,False,True,False,,6.0,379.76,379.76,15000.0,200486.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2015-12-01,Jul-2018
242,Fully Paid,False,,False,True,False,,10.0,325.49,325.69,10000.0,304473.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Dec-2018
243,Fully Paid,True,,False,False,False,2.0,37.0,709.24,35.65,1000.0,71835.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2015-12-01,Feb-2017
244,Charged Off,True,,False,False,False,,,823.13,823.13,35000.0,176405.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Aug-2018
245,Current,True,,False,False,False,9.0,24.0,366.6,366.6,14375.0,126932.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,Mar-2019
246,Fully Paid,False,,False,False,False,,,41.25,223.16,7000.0,319236.0,False,,4.0,False,,False,False,False,False,False,,,,,,,,740.0,2015-12-01,Aug-2016
247,Fully Paid,False,,False,False,False,3.0,,450.55,451.73,15000.0,572503.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,760.0,2015-12-01,Nov-2018
248,Fully Paid,False,,False,False,False,4.0,75.0,12183.74,360.09,15000.0,68505.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,715.0,2015-12-01,Oct-2017
249,Fully Paid,False,,False,True,False,3.0,15.0,16258.96,590.68,24000.0,127237.0,False,,5.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,Mar-2018
250,Fully Paid,False,,False,False,False,1.0,,25.77,147.39,4400.0,225954.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,695.0,2015-12-01,Apr-2018
251,Charged Off,False,,False,False,False,,53.0,182.5,481.84,16000.0,28655.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,720.0,2015-12-01,Nov-2018
252,Fully Paid,True,,False,False,False,2.0,,386.68,386.74,9600.0,4016.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Dec-2018
253,Fully Paid,False,,False,True,False,3.0,23.0,385.67,385.86,12000.0,16512.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,685.0,2015-12-01,Dec-2018
254,Fully Paid,False,,False,False,False,,54.0,954.44,478.19,15000.0,232044.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,660.0,2015-12-01,Nov-2018
255,Current,False,,False,False,False,,41.0,444.79,444.79,20000.0,78112.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Mar-2019
256,Fully Paid,False,,False,False,False,1.0,32.0,1518.25,382.55,12000.0,93504.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,685.0,2015-12-01,Sep-2018
257,Fully Paid,True,,False,False,False,,,2162.58,1082.47,30000.0,16991.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,720.0,2015-12-01,Nov-2018
258,Fully Paid,True,,False,False,False,,,1624.42,65.14,2000.0,30839.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,750.0,2015-12-01,Sep-2016
259,Current,False,,False,False,False,3.0,,288.07,288.07,12000.0,119970.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,670.0,2015-12-01,Mar-2019
260,Current,False,,False,False,False,6.0,,389.0,363.1,14000.0,329237.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Mar-2019
261,Fully Paid,False,,False,False,False,7.0,,421.49,421.61,14000.0,236199.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,825.0,2015-12-01,Dec-2018
262,Current,False,,False,False,False,4.0,,507.1,507.1,24000.0,1979.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Mar-2019
263,Current,False,,False,True,False,3.0,10.0,595.15,595.15,27600.0,287848.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,695.0,2015-12-01,Mar-2019
264,Fully Paid,False,,False,False,False,,,8572.57,474.74,15400.0,186933.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2015-12-01,Jul-2017
265,Current,False,,False,False,False,2.0,,283.03,283.03,11500.0,65792.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2015-12-01,Mar-2019
266,Fully Paid,True,,False,False,False,1.0,,6076.8,375.43,12000.0,117317.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Aug-2017
267,Fully Paid,False,,False,False,False,1.0,61.0,55.06,266.88,12000.0,68406.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2015-12-01,Jul-2018
268,Fully Paid,False,,False,False,False,7.0,,1593.13,127.52,4000.0,193167.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,710.0,2015-12-01,Dec-2017
269,Fully Paid,True,,False,True,False,6.0,4.0,7100.61,395.77,12650.0,49171.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,715.0,2015-12-01,Jun-2017
270,Fully Paid,True,,False,False,False,5.0,30.0,4359.8,223.16,7000.0,87120.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,680.0,2015-12-01,Apr-2017
271,Fully Paid,False,,False,True,False,,22.0,2715.99,308.27,10000.0,78987.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,680.0,2015-12-01,Apr-2018
272,Current,True,,False,False,False,3.0,,383.25,383.25,17000.0,267960.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,Mar-2019
273,Charged Off,True,,False,True,False,,4.0,823.19,823.19,26500.0,214651.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2015-12-01,Sep-2018
274,Fully Paid,False,,False,False,False,5.0,28.0,337.69,337.81,10000.0,18959.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,700.0,2015-12-01,Dec-2018
275,Charged Off,False,,False,False,False,,,355.59,355.59,9975.0,166276.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,810.0,2015-12-01,Dec-2016
276,Fully Paid,False,,False,False,False,5.0,61.0,1636.19,189.27,5500.0,420343.0,False,,2.0,False,,False,False,False,False,False,,,,,,,,665.0,2015-12-01,Apr-2018
277,Fully Paid,False,,False,True,False,2.0,7.0,2048.78,372.87,15150.0,196171.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,675.0,2015-12-01,Feb-2019
278,Fully Paid,False,,False,False,False,,,1402.92,1220.33,35000.0,356302.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,740.0,2015-12-01,Dec-2018
279,Current,False,,False,False,False,8.0,,537.65,537.65,25000.0,90065.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,730.0,2015-12-01,Mar-2019
280,Fully Paid,True,,False,False,False,5.0,,6431.03,309.97,10000.0,183648.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,750.0,2015-12-01,Mar-2017
281,Fully Paid,False,,False,True,False,,18.0,945.43,945.87,28000.0,400769.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,665.0,2015-12-01,Dec-2018
282,Fully Paid,False,,False,False,False,2.0,26.0,421.37,394.12,12000.0,8200.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,670.0,2015-12-01,Dec-2018
283,Current,False,,False,True,False,8.0,3.0,457.76,457.76,17650.0,154792.0,False,,3.0,False,,False,False,False,False,False,,,,,,,,680.0,2015-12-01,Mar-2019
284,Charged Off,False,,False,True,False,,4.0,572.85,572.85,28000.0,295527.0,False,,0.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,May-2017
285,Fully Paid,False,,False,False,False,,,171.21,294.47,9500.0,10136.0,False,,1.0,False,,False,False,False,False,False,,,,,,,,690.0,2015-12-01,Dec-2018
